0.6,0.004999999888241291,0.021100090816617012,0.0,32,32
0.6,0.004999999422580004,0.02306291088461876,0.0,32,32
0.6,0.005000000353902578,0.02199738100171089,0.0,32,32
0.6,0.004999999888241291,0.02110968343913555,0.0,32,32
0.6,0.004999999888241291,0.02128821238875389,0.0,32,32
0.6,0.004999999422580004,0.023198537528514862,0.0,32,32
0.6,0.004999999422580004,0.02098386362195015,0.0,32,32
0.6,0.004999999888241291,0.0190693698823452,0.0,32,32
0.6,0.004999999888241291,0.021326741203665733,0.0,32,32
0.6,0.004999999888241291,0.02202349156141281,0.0,32,32
0.6,0.004999999888241291,0.021303296089172363,0.0,32,32
0.6,0.004999999888241291,0.020961374044418335,0.0,32,32
0.6,0.004999999888241291,0.020213747397065163,0.0,32,32
0.6,0.004999999888241291,0.02123117819428444,0.0,32,32
0.6,0.004999999888241291,0.01946941576898098,0.0,32,32
0.6,0.004999999422580004,0.019398881122469902,0.0,32,32
0.6,0.004999999888241291,0.019204560667276382,0.0,32,32
0.6,0.004999999888241291,0.01984315924346447,0.0,32,32
0.6,0.004999999888241291,0.01874028891324997,0.0,32,32
0.6,0.004999999422580004,0.02138536609709263,0.0,32,32
0.6,0.004999999422580004,0.01860588788986206,0.0,32,32
0.6,0.004999999888241291,0.01904764212667942,0.0,32,32
0.6,0.004999999422580004,0.019633213058114052,0.0,32,32
0.6,0.004999999888241291,0.018755661323666573,0.0,32,32
0.6,0.004999999888241291,0.019477179273962975,0.0,32,32
0.6,0.004999999888241291,0.018860993906855583,0.0,32,32
0.6,0.004999999888241291,0.018483836203813553,0.0,32,32
0.6,0.004999999422580004,0.019228816032409668,0.0,32,32
0.6,0.004999999422580004,0.018978185951709747,0.0,32,32
0.6,0.005000000353902578,0.019299885258078575,0.0,32,32
0.6,0.004999999888241291,0.018213964998722076,0.0,32,32
0.6,0.004999999422580004,0.019629592075943947,0.0,32,32
0.6,0.004999999888241291,0.01800449751317501,0.0,32,32
0.6,0.005000000353902578,0.019429810345172882,0.0,32,32
0.6,0.004999999422580004,0.018793029710650444,0.0,32,32
0.6,0.004999999888241291,0.02050912380218506,0.0,32,32
0.6,0.004999999888241291,0.01894645020365715,0.0,32,32
0.6,0.004999999422580004,0.019831104204058647,0.0,32,32
0.6,0.004999999888241291,0.020513050258159637,0.0,32,32
0.6,0.004999999888241291,0.019184468314051628,0.0,32,32
0.6,0.004999999888241291,0.018356863409280777,0.0,32,32
0.6,0.004999999888241291,0.019505975767970085,0.0,32,32
0.6,0.004999999888241291,0.020690487697720528,0.0,32,32
0.6,0.004999999888241291,0.019341252744197845,0.0,32,32
0.6,0.004999999888241291,0.02158536948263645,0.0,32,32
0.6,0.004999999888241291,0.020389586687088013,0.0,32,32
0.6,0.004999999422580004,0.021086057648062706,0.0,32,32
0.6,0.004999999888241291,0.020339423790574074,0.0,32,32
0.6,0.004999999888241291,0.02108841761946678,0.0,32,32
0.6,0.004999999888241291,0.02082972228527069,0.0,32,32
0.6,0.004999999422580004,0.022060725837945938,0.0,32,32
0.6,0.004999999888241291,0.023291435092687607,0.0,32,32
0.6,0.004999999888241291,0.021901119500398636,0.0,32,32
0.6,0.004999999888241291,0.021040495485067368,0.0,32,32
0.6,0.004999999888241291,0.020448315888643265,0.0,32,32
0.6,0.004999999888241291,0.02209893986582756,0.0,32,32
0.6,0.004999999888241291,0.02142917737364769,0.0,32,32
0.6,0.004999999422580004,0.02195753902196884,0.0,32,32
0.6,0.004999999888241291,0.020815186202526093,0.0,32,32
0.6,0.004999999888241291,0.02175813913345337,0.0,32,32
0.6,0.004999999888241291,0.021887747570872307,0.0,32,32
0.6,0.004999999888241291,0.021701298654079437,0.0,32,32
0.6,0.004999999888241291,0.020974785089492798,0.0,32,32
0.6,0.004999999888241291,0.022943884134292603,0.0,32,32
0.6,0.004999999888241291,0.02207486517727375,0.0,32,32
0.6,0.004999999888241291,0.02110021561384201,0.0,32,32
0.6,0.004999999422580004,0.023381896317005157,0.0,32,32
0.6,0.004999999888241291,0.020595407113432884,0.0,32,32
0.6,0.004999999888241291,0.023409327492117882,0.0,32,32
0.6,0.004999999888241291,0.021203503012657166,0.0,32,32
0.6,0.004999999422580004,0.02357528731226921,0.0,32,32
0.6,0.004999999888241291,0.02159195765852928,0.0,32,32
0.6,0.004999999888241291,0.023757580667734146,0.0,32,32
0.6,0.004999999888241291,0.023111943155527115,0.0,32,32
0.6,0.004999999888241291,0.021291349083185196,0.0,32,32
0.6,0.004999999888241291,0.022623687982559204,0.0,32,32
0.6,0.004999999888241291,0.02295602858066559,0.0,32,32
0.6,0.004999999422580004,0.022061185911297798,0.0,32,32
0.6,0.004999999888241291,0.021901510655879974,0.0,32,32
0.6,0.004999999888241291,0.023919006809592247,0.0,32,32
0.6,0.004999999422580004,0.024979930371046066,0.0,32,32
0.6,0.005000000353902578,0.022322848439216614,0.0,32,32
0.6,0.004999999422580004,0.022466517984867096,0.0,32,32
0.6,0.004999999888241291,0.02284831553697586,0.0,32,32
0.6,0.004999999888241291,0.022436775267124176,0.0,32,32
0.6,0.004999999888241291,0.023183070123195648,0.0,32,32
0.6,0.005000000353902578,0.021652797237038612,0.0,32,32
0.6,0.004999999888241291,0.020601537078619003,0.0,32,32
0.6,0.004999999888241291,0.021885905414819717,0.0,32,32
0.6,0.004999999888241291,0.02169288694858551,0.0,32,32
0.6,0.004999999888241291,0.02235393226146698,0.0,32,32
0.6,0.004999999888241291,0.023339614272117615,0.0,32,32
0.6,0.004999999888241291,0.021518301218748093,0.0,32,32
0.6,0.004999999888241291,0.0231179129332304,0.0,32,32
0.6,0.004999999888241291,0.022219926118850708,0.0,32,32
0.6,0.004999999888241291,0.020571501925587654,0.0,32,32
0.6,0.004999999422580004,0.022270383313298225,0.0,32,32
0.6,0.004999999888241291,0.025413496419787407,0.0,32,32
0.6,0.004999999888241291,0.02179788053035736,0.0,32,32
0.6,0.004999999888241291,0.023130353540182114,0.0,32,32
0.6,0.004999999888241291,0.023029040545225143,0.0,32,32
0.6,0.004999999888241291,0.022865813225507736,0.0,32,32
0.6,0.004999999888241291,0.023545457050204277,0.0,32,32
0.6,0.004999999888241291,0.022560931742191315,0.0,32,32
0.6,0.004999999888241291,0.023642003536224365,0.0,32,32
0.6,0.005000000353902578,0.022915981709957123,0.0,32,32
0.6,0.004999999888241291,0.021957186982035637,0.0,32,32
0.6,0.004999999888241291,0.022309260442852974,0.0,32,32
0.6,0.004999999888241291,0.02308889850974083,0.0,32,32
0.6,0.004999999888241291,0.023202167823910713,0.0,32,32
0.6,0.004999999888241291,0.025474578142166138,0.0,32,32
0.6,0.004999999888241291,0.025018099695444107,0.0,32,32
0.6,0.004999999422580004,0.023775242269039154,0.0,32,32
0.6,0.004999999422580004,0.024466782808303833,0.0,32,32
0.6,0.004999999888241291,0.0253036729991436,0.0,32,32
0.6,0.004999999888241291,0.024845723062753677,0.0,32,32
0.6,0.004999999888241291,0.023268215358257294,0.0,32,32
0.6,0.004999999888241291,0.024514930322766304,0.0,32,32
0.6,0.004999999888241291,0.025933202356100082,0.0,32,32
0.6,0.004999999888241291,0.02308044768869877,0.0,32,32
0.6,0.004999999888241291,0.026380255818367004,0.0,32,32
0.6,0.004999999888241291,0.02459210902452469,0.0,32,32
0.6,0.004999999422580004,0.023006560280919075,0.0,32,32
0.6,0.004999999888241291,0.02507822960615158,0.0,32,32
0.6,0.004999999888241291,0.025457698851823807,0.0,32,32
0.6,0.005000000353902578,0.025031093508005142,0.0,32,32
0.6,0.004999999888241291,0.026301786303520203,0.0,32,32
0.6,0.004999999422580004,0.02511513978242874,0.0,32,32
0.6,0.004999999888241291,0.02545664645731449,0.0,32,32
